1.620,7.308,6.929,4.439,8.233,4.853,2.643,9.109,1.354,9.467
8.190,6.341,9.370,8.318,6.175,0.046,1.095,0.241,3.532,6.102
9.939,5.867,6.322,0.425,0.031,2.671,3.928,6.344,9.841,7.306
9.026,5.146,5.782,4.550,2.957,1.237,6.113,4.295,8.240,5.496
3.851,4.603,3.483,9.573,6.796,0.011,1.472,4.564,2.359,8.201
4.512,9.638,2.761,2.429,9.010,2.919,9.813,1.377,0.809,7.830
5.880,5.765,7.014,9.896,9.445,1.069,8.295,8.641,3.664,8.772
9.447,6.072,1.451,1.649,7.228,9.147,0.527,3.815,3.634,6.563
8.710,4.966,8.765,0.205,2.057,5.338,4.452,5.000,7.920,5.785
7.815,0.401,2.561,9.128,2.096,9.683,2.863,0.745,0.968,4.816
0.999,5.720,9.941,8.336,6.278,0.621,1.758,5.768,4.201,4.199
3.049,2.465,2.555,3.083,3.759,7.941,3.146,1.323,8.386,0.319
2.127,1.209,2.637,2.888,5.256,8.195,5.023,0.457,4.633,4.779
5.318,5.245,5.248,8.437,6.264,4.089,2.841,0.445,6.775,0.791
5.776,8.491,3.296,3.068,1.013,4.744,6.850,8.114,0.392,1.514
5.948,0.414,8.121,0.993,1.887,7.499,3.080,6.135,2.621,1.250
8.800,4.344,7.288,4.096,2.608,8.834,0.339,5.641,3.796,1.897
7.769,5.664,2.599,1.356,4.763,8.027,7.607,5.479,4.778,8.541
5.967,0.859,4.080,5.687,5.726,3.283,2.925,2.664,0.789,0.489
2.560,5.465,5.287,0.085,1.856,3.615,7.714,3.890,9.560,7.451
