5.988,9.901,4.259,6.586,1.268,5.153,2.274,8.715,8.561,4.205
3.512,6.054,8.475,1.657,3.387,4.827,8.430,1.526,3.940,1.582
1.042,6.021,7.375,7.497,0.628,6.911,6.425,6.688,6.183,1.819
2.673,7.386,9.335,2.482,2.508,4.022,5.916,0.164,6.417,9.422
5.272,5.453,2.816,4.272,7.580,0.937,3.244,2.080,6.560,5.366
4.374,4.587,5.906,2.552,3.916,3.670,6.503,9.113,7.294,7.504
1.709,5.411,4.623,2.600,2.649,4.940,0.597,3.606,3.688,4.666
2.357,9.167,6.370,2.320,1.555,3.108,2.871,8.398,4.852,7.830
5.652,1.066,0.352,6.472,6.619,0.124,4.444,3.040,3.127,5.000
3.964,4.645,2.175,6.487,2.216,9.008,1.434,3.249,3.276,7.255
4.375,8.154,7.568,9.851,6.955,7.421,0.687,4.162,0.896,3.799
9.411,3.658,6.605,0.273,2.356,3.729,2.208,1.802,6.634,8.951
8.586,4.580,9.217,2.069,6.550,2.232,6.517,2.291,1.226,1.063
9.510,3.866,5.993,0.337,0.690,6.484,9.039,4.990,2.478,5.072
6.873,7.801,7.971,8.767,8.732,2.551,4.826,2.776,7.907,5.396
5.060,7.853,6.694,3.223,6.049,8.301,3.120,1.945,6.149,5.806
2.104,1.291,0.424,0.923,5.835,2.396,1.823,0.899,9.141,2.645
8.108,0.658,8.219,1.887,6.850,8.425,4.952,7.691,9.344,3.508
2.530,1.664,4.783,0.397,5.399,3.711,6.130,6.060,4.885,4.151
4.252,9.690,2.255,5.226,1.789,6.026,0.651,3.801,5.139,5.611
